,pVal,phase,peak.shape,period,diel
--_K01903,0.779118740551607,16,8,24,NO
SAR11_K00140,0.779118740551607,16,20,24,NO
Actinobacteria_K03531,0.779633313770383,16,20,24,NO
SAR86_K03076,0.779779421945962,8,12,24,NO
Crocosphaera_K03979,0.780585684414067,24,20,24,NO
SAR92_K00001,0.780585684414067,16,8,24,NO
SAR11_K01997,0.780683232871103,16,20,24,NO
SAR116_K03072,0.782250845851049,24,20,24,NO
Flavobacteriia_K00873,0.782339264858014,12,12,24,NO
Other Alphaproteobacteria_K01903,0.782339264858014,16,4,24,NO
Other Gammaproteobacteria_K04044,0.78241301772796,8,4,24,NO
SAR92_K03767,0.78241301772796,24,4,24,NO
Crocosphaera_K03631,0.782602702623347,16,16,24,NO
Actinobacteria_K02783,0.783593213393361,4,4,24,NO
Other Alphaproteobacteria_K01626,0.783593213393361,4,8,24,NO
Other Alphaproteobacteria_K02916,0.783593213393361,4,4,24,NO
SAR92_K00003,0.783593213393361,4,8,24,NO
Euryarchaeota_K02987,0.783649917840453,8,12,24,NO
SAR86_K01495,0.784397532026252,4,8,24,NO
Chloroflexi_K02027,0.784618794590206,12,16,24,NO
Crocosphaera_K00801,0.784644889630733,12,8,24,NO
Verrucomicrobia_K02950,0.784644889630733,12,16,24,NO
Other Alphaproteobacteria_K02355,0.785407680384643,4,12,24,NO
Planctomycetes_K02274,0.785407680384643,4,16,24,NO
SAR11_K08720,0.785407680384643,16,12,24,NO
SAR11-like_K01870,0.785407680384643,20,12,24,NO
SAR116_K00540,0.785407680384643,4,20,24,NO
SAR92_K02536,0.785407680384643,12,20,24,NO
SAR11_K06137,0.785454233103645,4,8,24,NO
SAR86_K09765,0.785454233103645,20,12,24,NO
SAR92_K01007,0.786805424494573,16,12,24,NO
Roseobacter_K01356,0.787914945593395,12,4,24,NO
Crocosphaera_K02230,0.788334495132458,4,16,24,NO
Other Gammaproteobacteria_K02621,0.788357737791243,4,4,24,NO
Actinobacteria_K14534,0.788459518577664,12,12,24,NO
SAR92_K15583,0.788886338787233,20,4,24,NO
--_K06142,0.788904756688668,12,4,24,NO
Other Alphaproteobacteria_K01870,0.788904756688668,16,16,24,NO
Other Bacteroidetes_K02886,0.788904756688668,24,8,24,NO
Planctomycetes_K01903,0.789018783040093,8,12,24,NO
SAR92_K07114,0.789235359932828,20,20,24,NO
OM60/NOR5_K03666,0.789356638248142,16,8,24,NO
Euryarchaeota_K09013,0.789415433031631,16,16,24,NO
Planctomycetes_K02358,0.789415433031631,24,20,24,NO
SAR92_K00123,0.789415433031631,16,4,24,NO
SAR11-like_K00951,0.789527705423934,4,4,24,NO
Euryarchaeota_K03522,0.789619056841903,8,4,24,NO
Crocosphaera_K08226,0.789947529371088,12,20,24,NO
OM60/NOR5_K17285,0.789947529371088,16,20,24,NO
Other Bacteroidetes_K03070,0.789947529371088,20,4,24,NO
SAR324_--,0.789947529371088,16,4,24,NO
Roseobacter_K00255,0.789955860044748,20,20,24,NO
SAR92_K03553,0.790557951897428,20,8,24,NO
--_K02954,0.79104180976177,12,20,24,NO
High-light Pro_K00958,0.79104180976177,8,4,24,NO
SAR11_K01939,0.79104180976177,16,4,24,NO
Roseobacter_K03043,0.791306895114291,8,12,24,NO
SAR11_K00696,0.791306895114291,24,8,24,NO
SAR92_K01679,0.791306895114291,4,4,24,NO
Roseobacter_K00099,0.791366241685582,12,16,24,NO
Flavobacteriia_K02963,0.79145160220399,4,4,24,NO
Other Alphaproteobacteria_K02892,0.79145160220399,4,4,24,NO
--_K03076,0.791987963137513,8,16,24,NO
Crocosphaera_K01265,0.791987963137513,12,12,24,NO
--_K02392,0.792016916972588,4,16,24,NO
SAR92_K03640,0.792740040513976,4,16,24,NO
Marinimicrobia_K03531,0.793139828418381,16,20,24,NO
SAR116_K02897,0.793139828418381,12,4,24,NO
SUP05/ARCTIC96BD-19_K02358,0.793139828418381,16,8,24,NO
Other Gammaproteobacteria_K02357,0.793144404573192,12,12,24,NO
SAR11_K02674,0.793144404573192,16,20,24,NO
Roseobacter_K00024,0.794167942267206,20,12,24,NO
SAR86_K02871,0.794167942267206,12,12,24,NO
SAR116_K01358,0.794811335614645,8,16,24,NO
--_K01448,0.795318954024767,20,12,24,NO
Other Gammaproteobacteria_K00648,0.795318954024767,4,8,24,NO
Roseobacter_K02030,0.795318954024767,16,4,24,NO
SAR92_K01571,0.795318954024767,24,12,24,NO
Other Gammaproteobacteria_K03111,0.796479229978784,4,20,24,NO
SAR86_K00626,0.796479229978784,4,8,24,NO
SAR92_K04075,0.796479229978784,4,20,24,NO
SAR92_K06178,0.796479229978784,4,20,24,NO
Other Gammaproteobacteria_K01185,0.796951587468848,8,20,24,NO
Planctomycetes_K02390,0.796951587468848,4,4,24,NO
Other Gammaproteobacteria_K01255,0.797751617775886,16,12,24,NO
Flavobacteriia_K18334,0.797780901452199,16,4,24,NO
SAR116_K01870,0.797780901452199,24,16,24,NO
SAR116_K08738,0.798327564950852,20,4,24,NO
Eukaryota_K00799,0.799325968611413,4,16,24,NO
Other Gammaproteobacteria_K00789,0.799325968611413,24,12,24,NO
SAR11-like_K09760,0.799325968611413,4,16,24,NO
--_K13789,0.79968968579962,12,12,24,NO
SAR92_K13038,0.79968968579962,16,20,24,NO
Crocosphaera_K03596,0.800728147309794,8,8,24,NO
Other Alphaproteobacteria_K02112,0.800878024216881,24,16,24,NO
Firmicutes_K02967,0.800888548213291,24,8,24,NO
SAR11_K02887,0.800906988662536,4,4,24,NO
SAR11-like_K00647,0.800906988662536,4,20,24,NO
Roseobacter_K17285,0.801044163990588,8,8,24,NO
SAR11-like_K07516,0.801044163990588,16,20,24,NO
SAR116_K09959,0.801044163990588,24,12,24,NO
SAR86_K09458,0.801044163990588,8,8,24,NO
SAR92_K03562,0.801044163990588,4,16,24,NO
SAR92_K19337,0.801044163990588,4,8,24,NO
Crocosphaera_K00133,0.801119098426644,20,20,24,NO
Other Alphaproteobacteria_K10117,0.801119098426644,16,4,24,NO
Planctomycetes_K02994,0.801119098426644,12,4,24,NO
SAR324_K02025,0.801119098426644,16,20,24,NO
Flavobacteriia_K00526,0.802293553937188,12,8,24,NO
SAR11-like_K04751,0.802293553937188,16,20,24,NO
SAR116_K02867,0.802293553937188,8,20,24,NO
SAR86_K03040,0.802293553937188,4,20,24,NO
Chloroflexi_K02520,0.80341018368255,24,12,24,NO
Other Alphaproteobacteria_K02390,0.80341018368255,16,20,24,NO
Other Bacteroidetes_K03596,0.80341018368255,12,8,24,NO
SAR11-like_K01873,0.80341018368255,4,16,24,NO
Other Bacteroidetes_K02884,0.803875477915431,4,8,24,NO
SAR92_K02527,0.803875477915431,24,20,24,NO
Euryarchaeota_K03306,0.805134027545074,12,12,24,NO
Roseobacter_K03496,0.805134027545074,4,12,24,NO
SAR92_K13778,0.805134027545074,16,20,24,NO
High-light Pro_K01625,0.806334439352618,16,20,24,NO
Other Bacteroidetes_K03076,0.806334439352618,8,20,24,NO
SAR11_K00364,0.806334439352618,4,4,24,NO
--_K00174,0.8066497859799,4,20,24,NO
Crocosphaera_K03593,0.806668367530306,4,12,24,NO
Other Bacteroidetes_K07263,0.806668367530306,16,8,24,NO
SAR86_K02078,0.806668367530306,12,16,24,NO
SAR11_K01649,0.806879004559545,24,12,24,NO
SAR86_K03043,0.806879004559545,16,20,24,NO
Other Bacteroidetes_K02914,0.806944409857021,24,20,24,NO
SAR11_K01354,0.806944409857021,12,4,24,NO
SAR116_K02115,0.806944409857021,24,8,24,NO
Firmicutes_K03086,0.806985440803056,4,16,24,NO
SAR86_K03526,0.806985440803056,8,12,24,NO
High-light Pro_K02112,0.807190677257903,12,12,24,NO
SAR92_K03521,0.807190677257903,16,20,24,NO
Crocosphaera_K13487,0.807502432152483,20,8,24,NO
Other Gammaproteobacteria_K06041,0.807640339420997,20,8,24,NO
SAR11-like_K02030,0.807948099019607,4,4,24,NO
SAR86_K03497,0.807948099019607,12,12,24,NO
Other Bacteroidetes_K00031,0.807971877530285,8,4,24,NO
Other Alphaproteobacteria_K00525,0.808981255377607,12,8,24,NO
SAR11_K00847,0.809258409077588,12,12,24,NO
SAR92_K01740,0.809658810848353,16,20,24,NO
--_K00364,0.81041566662162,4,20,24,NO
SAR92_K01872,0.8104970394562,16,20,24,NO
Crocosphaera_K00366,0.810726058598542,16,12,24,NO
SAR116_K01626,0.810794486830836,4,16,24,NO
SAR92_K04765,0.810794486830836,12,12,24,NO
Flavobacteriia_K04043,0.810967276433461,12,8,24,NO
SAR92_K16090,0.810967276433461,20,12,24,NO
SAR324_K01768,0.811390355621624,8,12,24,NO
SAR86_K03771,0.811390355621624,24,12,24,NO
SAR92_K19221,0.811390355621624,24,12,24,NO
Roseobacter_K00257,0.811580696645313,16,12,24,NO
High-light Pro_K03979,0.811795150491836,8,16,24,NO
OM60/NOR5_K03451,0.811795150491836,16,16,24,NO
Other Gammaproteobacteria_K00412,0.81234504906285,24,12,24,NO
SAR92_K00127,0.812429236583322,4,20,24,NO
--_K12385,0.813072210367116,12,12,24,NO
Planctomycetes_K03043,0.813072210367116,8,4,24,NO
Roseobacter_K01451,0.813280549397335,4,4,24,NO
Other Alphaproteobacteria_K00029,0.813551783821278,20,20,24,NO
SAR86_K01491,0.813551783821278,16,8,24,NO
SAR92_K14083,0.813816509022503,16,16,24,NO
Chloroflexi_K00337,0.814154846338284,8,8,24,NO
Other Alphaproteobacteria_K03177,0.814154846338284,16,16,24,NO
Other Gammaproteobacteria_K00249,0.814154846338284,16,8,24,NO
SAR116_K00331,0.814154846338284,24,16,24,NO
SAR92_K00316,0.814154846338284,12,8,24,NO
SAR92_K02557,0.814154846338284,20,16,24,NO
SAR92_K03548,0.814154846338284,8,8,24,NO
Marinimicrobia_K02948,0.814545130626002,24,12,24,NO
SAR86_K03673,0.814545130626002,16,12,24,NO
SAR86_K02520,0.815673432594212,24,20,24,NO
Flavobacteriia_K01681,0.815891205690826,12,12,24,NO
Other Gammaproteobacteria_K00346,0.815891205690826,8,12,24,NO
SAR86_K03498,0.815891205690826,24,12,24,NO
SAR11_K03544,0.816438267093746,16,4,24,NO
SAR92_K01733,0.816438267093746,16,20,24,NO
Euryarchaeota_K02876,0.816489298530045,12,12,24,NO
Other Bacteroidetes_K04043,0.816489298530045,24,16,24,NO
SAR86_K00459,0.816489298530045,4,16,24,NO
SAR11_K07323,0.817060850886777,8,20,24,NO
SAR86_K00951,0.817060850886777,16,20,24,NO
SAR92_K03092,0.817060850886777,4,8,24,NO
SAR11-like_K00215,0.817079926570407,4,20,24,NO
SAR86_K01845,0.817079926570407,16,16,24,NO
SAR86_K03308,0.817079926570407,16,20,24,NO
Roseobacter_K01652,0.817198025291525,16,8,24,NO
Actinobacteria_K01999,0.817392702721219,16,4,24,NO
Other Gammaproteobacteria_K00324,0.817392702721219,16,4,24,NO
Roseobacter_K02899,0.817494134293102,8,12,24,NO
SAR86_K01875,0.817494134293102,8,16,24,NO
SAR86_K08745,0.817818570928374,24,12,24,NO
SAR11-like_K03531,0.817911526174206,20,8,24,NO
SAR86_K02967,0.818221604019057,24,12,24,NO
SAR92_K00525,0.818221604019057,24,8,24,NO
High-light Pro_K06873,0.818304652277642,8,12,24,NO
Other Bacteroidetes_K09014,0.818304652277642,4,8,24,NO
Rivulariaceae_K06024,0.818304652277642,16,8,24,NO
SAR324_K03518,0.818304652277642,24,16,24,NO
SAR86_K08218,0.818304652277642,8,16,24,NO
--_K02965,0.819701960332607,24,8,24,NO
Roseobacter_K02911,0.819701960332607,4,4,24,NO
Flavobacteriia_K02931,0.819892047302893,24,20,24,NO
SAR92_K00024,0.820124267993746,16,12,24,NO
SAR86_K06973,0.820312532417451,4,20,24,NO
SAR11_K01662,0.82039240667236,16,4,24,NO
SAR11_K02055,0.820936360780886,16,20,24,NO
SAR92_K00826,0.820936360780886,16,20,24,NO
OM60/NOR5_K02078,0.821259928546971,4,4,24,NO
Other Alphaproteobacteria_K00483,0.821259928546971,20,4,24,NO
SAR92_K00822,0.821259928546971,16,8,24,NO
SAR92_K00946,0.821259928546971,16,4,24,NO
Marinimicrobia_K02313,0.821553043724696,20,8,24,NO
Flavobacteriia_K03043,0.821854272784619,4,16,24,NO
SAR92_K02114,0.821892048442605,16,8,24,NO
Roseobacter_K02906,0.821985659527355,4,20,24,NO
SAR92_K10794,0.822466933289331,4,20,24,NO
Crocosphaera_K05585,0.822740367211475,24,8,24,NO
SAR92_K01866,0.822740367211475,24,4,24,NO
Viruses_K10747,0.822740367211475,24,4,24,NO
SAR116_K01962,0.822803683447249,16,16,24,NO
--_K00568,0.822839613778156,16,20,24,NO
Flavobacteriia_K02469,0.822839613778156,12,16,24,NO
SAR11-like_K02520,0.822839613778156,4,16,24,NO
SAR11-like_K00831,0.822897013747932,16,4,24,NO
SAR92_K01873,0.822954211239413,16,8,24,NO
Other Alphaproteobacteria_K02520,0.822977667727349,4,4,24,NO
Other Bacteroidetes_K00451,0.822977667727349,8,20,24,NO
Crocosphaera_K05516,0.824356279234086,20,12,24,NO
SAR92_K01805,0.825135924742705,4,8,24,NO
Other Gammaproteobacteria_K07455,0.825290587709172,16,12,24,NO
Planctomycetes_K03086,0.825290587709172,20,12,24,NO
SAR11_K01972,0.825290587709172,16,12,24,NO
SAR92_K03269,0.825290587709172,8,20,24,NO
SAR92_K01870,0.826468312930657,16,20,24,NO
--_K01912,0.826492823152934,4,20,24,NO
High-light Pro_K02552,0.826492823152934,24,12,24,NO
Chloroflexi_K03086,0.827060100130814,4,20,24,NO
Other Alphaproteobacteria_K00108,0.827060100130814,4,8,24,NO
Other Gammaproteobacteria_K03431,0.827060100130814,4,8,24,NO
Roseobacter_K03553,0.827060100130814,12,8,24,NO
SAR11_K00334,0.827060100130814,16,8,24,NO
SAR86_K03046,0.827060100130814,8,12,24,NO
SAR92_K02039,0.827060100130814,24,12,24,NO
Eukaryota_K03884,0.827206998797192,16,20,24,NO
Flavobacteriia_K02113,0.827206998797192,8,12,24,NO
SAR116_K01647,0.827206998797192,20,8,24,NO
SAR92_K03529,0.827206998797192,16,4,24,NO
SAR92_K02036,0.827223665242303,12,12,24,NO
Roseobacter_K01940,0.827415214411803,20,8,24,NO
SAR116_K06911,0.827415214411803,8,12,24,NO
SAR324_K07400,0.827415214411803,4,4,24,NO
SAR86_K07101,0.827853998023901,20,4,24,NO
SAR92_K03584,0.827853998023901,16,20,24,NO
Marinimicrobia_K00632,0.828505394703405,8,4,24,NO
OM60/NOR5_K07303,0.828555095964191,8,12,24,NO
Other Alphaproteobacteria_K02884,0.828555095964191,16,16,24,NO
SAR86_K07091,0.828555095964191,4,12,24,NO
SAR92_K03673,0.828555095964191,16,20,24,NO
SAR11-like_K01897,0.828563180733764,4,4,24,NO
Other Alphaproteobacteria_K04088,0.828643774371857,8,8,24,NO
SAR86_K02358,0.828643774371857,4,8,24,NO
SAR86_K03075,0.828643774371857,12,20,24,NO
Other Alphaproteobacteria_K02033,0.828930634115539,8,16,24,NO
Firmicutes_K09458,0.828940233490166,12,4,24,NO
SAR92_K03060,0.828940233490166,8,4,24,NO
SAR92_K14652,0.828940233490166,8,16,24,NO
Firmicutes_K02519,0.829329601472418,12,20,24,NO
Eukaryota_K03882,0.829480810796055,24,8,24,NO
SAR324_K03640,0.829480810796055,12,4,24,NO
SAR92_K01647,0.829480810796055,8,4,24,NO
Eukaryota_--,0.829765437802381,16,4,24,NO
OM60/NOR5_K01649,0.829765437802381,16,20,24,NO
Other Gammaproteobacteria_K07112,0.830005856663617,16,4,24,NO
SAR11-like_K13693,0.830005856663617,16,8,24,NO
SAR86_K02338,0.830005856663617,8,4,24,NO
SAR11_K05515,0.830063606811428,8,16,24,NO
OM60/NOR5_K02112,0.83071246636061,4,8,24,NO
SAR86_K05807,0.83071246636061,20,8,24,NO
Other Alphaproteobacteria_K17723,0.830872387408228,20,12,24,NO
Other Gammaproteobacteria_K03168,0.830872387408228,12,12,24,NO
--_K00459,0.8309083916764,16,4,24,NO
Flavobacteriia_K03798,0.8309083916764,24,20,24,NO
SAR116_K01585,0.8309083916764,8,20,24,NO
Crocosphaera_K01485,0.831302420941917,8,8,24,NO
Marinimicrobia_K02005,0.832025291797278,4,8,24,NO
Other Alphaproteobacteria_K02867,0.832025291797278,4,8,24,NO
SAR11-like_K03495,0.832075195197883,20,20,24,NO
Crocosphaera_K00620,0.832223371890527,16,16,24,NO
SAR11_K17285,0.832223371890527,8,16,24,NO
SAR11-like_K09988,0.832223371890527,16,16,24,NO
Other Gammaproteobacteria_K02950,0.832340206747725,4,16,24,NO
SAR11_K02110,0.832340206747725,8,16,24,NO
SAR11-like_K07025,0.832340206747725,4,12,24,NO
SAR116_K03704,0.832340206747725,24,12,24,NO
SAR86_K03310,0.832340206747725,4,8,24,NO
Firmicutes_K06881,0.83258531641241,8,12,24,NO
SAR11-like_K02887,0.83258531641241,20,12,24,NO
Other Gammaproteobacteria_K02115,0.832587950221158,4,20,24,NO
Roseobacter_K02116,0.832587950221158,16,8,24,NO
Actinobacteria_K02355,0.833202448772016,16,16,24,NO
SUP05/ARCTIC96BD-19_K02033,0.833770309031001,16,8,24,NO
Viruses_K00281,0.833770309031001,12,12,24,NO
SAR92_K03734,0.834044454888153,24,12,24,NO
Flavobacteriia_K09458,0.834339350598486,4,16,24,NO
Other Gammaproteobacteria_K01284,0.834339350598486,24,8,24,NO
SUP05/ARCTIC96BD-19_K00831,0.834465295841276,4,8,24,NO
Crocosphaera_K02289,0.834484749478057,8,8,24,NO
Flavobacteriia_K02990,0.834484749478057,8,8,24,NO
High-light Pro_K01962,0.834484749478057,16,8,24,NO
SAR11-like_K09972,0.834484749478057,4,16,24,NO
Roseobacter_K01883,0.834824099557684,4,12,24,NO
Other Gammaproteobacteria_K02968,0.835128744153183,4,4,24,NO
SAR116_K06213,0.835128744153183,24,8,24,NO
Crocosphaera_K03555,0.835451911241426,20,20,24,NO
SAR92_K00018,0.835451911241426,16,4,24,NO
High-light Pro_K02042,0.835722452017904,12,20,24,NO
Roseobacter_K03703,0.835722452017904,8,16,24,NO
SAR86_K02434,0.835722452017904,24,12,24,NO
Other Gammaproteobacteria_K00057,0.835746115334302,12,20,24,NO
Crocosphaera_K11752,0.835832976755467,16,12,24,NO
Other Alphaproteobacteria_K00948,0.836341804729357,24,12,24,NO
Cyanothece_K12574,0.83672825165304,8,12,24,NO
SAR116_K00108,0.836763412135825,16,8,24,NO
Flavobacteriia_K02886,0.836831239851726,8,16,24,NO
Other Bacteroidetes_K03924,0.836831239851726,4,8,24,NO
SAR11-like_K13628,0.836831239851726,8,12,24,NO
SAR92_K06941,0.836831239851726,8,4,24,NO
Firmicutes_K02926,0.837433248610478,12,8,24,NO
SAR86_K08300,0.837433248610478,8,12,24,NO
Actinobacteria_K03076,0.83793174502496,8,8,24,NO
Other Bacteroidetes_K04567,0.83793174502496,8,12,24,NO
SAR116_K00962,0.83793174502496,4,8,24,NO
SAR86_K02836,0.83793174502496,8,8,24,NO
Firmicutes_K02888,0.838160495116073,16,20,24,NO
SAR324_K02952,0.838199472967042,16,4,24,NO
SAR86_K13643,0.838199472967042,16,12,24,NO
SAR86_K02427,0.838384119974767,8,8,24,NO
Other Gammaproteobacteria_K03497,0.839624911971914,12,12,24,NO
SAR324_K00239,0.839624911971914,4,12,24,NO
SAR86_K10747,0.839624911971914,4,8,24,NO
SAR92_K01662,0.839624911971914,16,4,24,NO
Other Alphaproteobacteria_K03852,0.839945952997837,4,4,24,NO
SAR324_K02002,0.839945952997837,16,4,24,NO
SAR86_K07277,0.839945952997837,16,4,24,NO
Verrucomicrobia_K00146,0.839945952997837,20,16,24,NO
--_K00058,0.840062062840076,4,16,24,NO
Flavobacteriia_K02897,0.840062062840076,4,8,24,NO
Other Alphaproteobacteria_K01682,0.841039764196044,12,16,24,NO
Crocosphaera_K03750,0.841109183138396,24,8,24,NO
SAR86_K02931,0.841109183138396,8,16,24,NO
--_K02025,0.841195934251503,8,20,24,NO
Flavobacteriia_K13993,0.841195934251503,24,16,24,NO
Other Gammaproteobacteria_K02030,0.841195934251503,20,12,24,NO
Other Gammaproteobacteria_K03147,0.841195934251503,12,8,24,NO
Roseobacter_K04751,0.841195934251503,4,16,24,NO
SAR116_K17227,0.841195934251503,20,20,24,NO
SAR92_K00383,0.841195934251503,16,16,24,NO
Other Gammaproteobacteria_K12340,0.841596616605482,16,20,24,NO
SAR11-like_K00616,0.841596616605482,20,20,24,NO
SAR11-like_K02888,0.841596616605482,16,20,24,NO
Other Alphaproteobacteria_K02996,0.842026114730882,16,8,24,NO
Other Gammaproteobacteria_K02982,0.842026114730882,8,4,24,NO
SAR11-like_K00658,0.842026114730882,24,8,24,NO
Crocosphaera_K03625,0.84289346198212,24,8,24,NO
OM60/NOR5_K03559,0.84289346198212,4,20,24,NO
SAR11-like_K02114,0.84289346198212,16,12,24,NO
SAR86_K00163,0.84289346198212,16,12,24,NO
Other Gammaproteobacteria_K01354,0.843317651158712,12,8,24,NO
SAR116_K03466,0.843317651158712,12,20,24,NO
High-light Pro_K02044,0.843589089411421,24,8,24,NO
Roseobacter_K04087,0.843750123226724,8,20,24,NO
SAR116_K02408,0.843750123226724,4,8,24,NO
High-light Pro_K00273,0.844194584564352,12,16,24,NO
Roseobacter_K02994,0.844194584564352,16,20,24,NO
SAR11_K01644,0.844194584564352,16,20,24,NO
High-light Pro_K02503,0.844386329715826,16,8,24,NO
Roseobacter_K02230,0.844809705360212,16,12,24,NO
Roseobacter_K03695,0.844842237045173,20,12,24,NO
Other Alphaproteobacteria_K00058,0.844926406046655,4,20,24,NO
SAR11-like_K09970,0.844926406046655,4,16,24,NO
--_K02988,0.845552669515394,4,8,24,NO
Other Alphaproteobacteria_K01715,0.845552669515394,12,12,24,NO
SAR11-like_K10027,0.845578657987468,16,8,24,NO
Verrucomicrobia_K00380,0.845578657987468,4,16,24,NO
Other Alphaproteobacteria_K00252,0.845625835188302,12,8,24,NO
Actinobacteria_K00175,0.845753130622043,16,4,24,NO
Euryarchaeota_K01251,0.845753130622043,16,16,24,NO
Other Gammaproteobacteria_K15987,0.845786701073883,4,4,24,NO
SAR86_K03305,0.845786701073883,4,20,24,NO
SAR86_K03701,0.845786701073883,4,20,24,NO
Flavobacteriia_K03561,0.845873789496233,4,8,24,NO
SAR116_K00658,0.845873789496233,12,12,24,NO
SAR11-like_K13609,0.84595870539499,4,4,24,NO
Roseobacter_K03072,0.846541430986715,16,12,24,NO
SAR92_K00626,0.846541430986715,4,16,24,NO
Crocosphaera_K02654,0.846729642920047,24,12,24,NO
SAR86_K01448,0.846729642920047,16,12,24,NO
SAR92_K06181,0.846729642920047,16,12,24,NO
High-light Pro_K01462,0.846817162213806,12,4,24,NO
Marinimicrobia_K02884,0.846817162213806,16,4,24,NO
Roseobacter_K02111,0.846817162213806,24,16,24,NO
SAR11_K02112,0.846817162213806,4,20,24,NO
Flavobacteriia_K03310,0.847322363882584,24,8,24,NO
SAR86_K01873,0.847322363882584,16,20,24,NO
SAR11_K03217,0.847342146073014,24,12,24,NO
SAR116_K18989,0.847342146073014,4,4,24,NO
Firmicutes_K02970,0.847464618820841,16,16,24,NO
Other Gammaproteobacteria_K03559,0.847544796173325,12,12,24,NO
SAR86_K01354,0.847544796173325,24,12,24,NO
SAR92_K04567,0.847544796173325,24,12,24,NO
Flavobacteriia_K00058,0.847556636734943,16,16,24,NO
SAR92_K00928,0.847556636734943,24,16,24,NO
SAR11-like_K02335,0.848546293394937,24,12,24,NO
SAR86_K02933,0.848546293394937,4,8,24,NO
Flavobacteriia_K01689,0.848599171466328,4,12,24,NO
SAR11-like_K01451,0.848694930059647,8,16,24,NO
SAR92_K00674,0.848694930059647,16,20,24,NO
Crocosphaera_K01902,0.848977030344486,24,4,24,NO
High-light Pro_K00097,0.849006888841697,24,20,24,NO
SAR92_K01610,0.849006888841697,24,4,24,NO
Other Gammaproteobacteria_K00122,0.849614343216369,16,12,24,NO
Other Gammaproteobacteria_K00615,0.850448932313,20,8,24,NO
SAR86_K01439,0.850604067691733,24,8,24,NO
--_K10232,0.850894223857721,8,4,24,NO
Firmicutes_K02406,0.850894223857721,24,20,24,NO
Flavobacteriia_K04077,0.850894223857721,12,4,24,NO
SAR116_K02982,0.850894223857721,12,4,24,NO
SAR324_K02601,0.850894223857721,16,4,24,NO
SAR116_K00004,0.851016419455022,4,16,24,NO
SAR86_K01796,0.851039036412306,16,20,24,NO
Other Gammaproteobacteria_K00053,0.851118659802371,4,12,24,NO
SAR92_K03551,0.851118659802371,8,16,24,NO
SAR11_K00024,0.851172810988095,12,8,24,NO
SAR116_K00164,0.851172810988095,4,8,24,NO
SAR11-like_K00140,0.851450630658696,20,4,24,NO
Other Bacteroidetes_K01358,0.851535787767874,4,20,24,NO
SAR11_K15551,0.851535787767874,24,12,24,NO
SAR11-like_K07018,0.851535787767874,16,20,24,NO
